              13.408              29.271198               899134.7              13.164496
               13.44              29.440193              903324.93              13.230339
              13.472              29.609204              907512.04              13.296132
              13.504               29.77822              911695.76              13.361872
              13.536               29.94723              915875.83              13.427555
              13.568              30.116221              920051.98              13.493176
                13.6              30.285182              924223.95              13.558731
              13.632              30.454101              928391.46              13.624216
              13.664              30.622966              932554.25              13.689627
              13.696              30.791765              936712.05              13.754959
              13.728              30.960485              940864.58              13.820208
               13.76              31.129114              945011.57              13.885371
              13.792              31.297641              949152.76              13.950442
              13.824              31.466053              953287.85              14.015417
              13.856              31.634336              957416.59              14.080292
              13.888               31.80248              961538.69              14.145064
               13.92              31.970471              965653.87              14.209726
              13.952              32.138297              969761.86              14.274275
              13.984              32.305946              973862.37              14.338707
              14.016              32.473403              977955.14              14.403017
              14.048              32.640658              982039.87              14.467201
               14.08              32.807696              986116.29              14.531255
              14.112              32.974505              990184.11              14.595173
              14.144              33.141073              994243.05              14.658952
              14.176              33.307386              998292.83              14.722586
              14.208              33.473431              1002333.2              14.786073
               14.24              33.639195              1006363.8              14.849406
              14.272              33.804666              1010384.3              14.912583
              14.304              33.969829              1014394.6              14.975597
              14.336              34.134673              1018394.3              15.038445
              14.368              34.299183              1022383.2              15.101123
                14.4              34.463347              1026360.8              15.163625
              14.432              34.627151                1030327              15.225947
              14.464              34.790581              1034281.5              15.288085
              14.496              34.953626                1038224              15.350034
              14.528               35.11627              1042154.1               15.41179
               14.56              35.278502              1046071.7              15.473348
              14.592              35.440307              1049976.3              15.534703
              14.624              35.601672              1053867.8              15.595851
              14.656              35.762583              1057745.9              15.656789
              14.688              35.923028              1061610.1              15.717509
               14.72              36.082992              1065460.3               15.77801
              14.752              36.242463              1069296.2              15.838285
              14.784              36.401426              1073117.5              15.898331
              14.816              36.559868              1076923.9              15.958143
              14.848              36.717776                1080715              16.017715
               14.88              36.875136              1084490.7              16.077045
              14.912              37.031934              1088250.6              16.136127
              14.944              37.188157              1091994.5              16.194957
              14.976              37.343792                1095722              16.253529
              15.008              37.498824              1099432.8              16.311841
               15.04              37.653241              1103126.7              16.369887
              15.072              37.807028              1106803.4              16.427662
              15.104              37.960173              1110462.7              16.485162
              15.136              38.112661              1114104.1              16.542383
              15.168              38.264479              1117727.4              16.599321
                15.2              38.415614              1121332.4               16.65597
              15.232              38.566051              1124918.8              16.712326
              15.264              38.715778              1128486.2              16.768385
              15.296              38.864782              1132034.5              16.824142
              15.328              39.013048              1135563.2              16.879593
               15.36              39.160563              1139072.2              16.934734
              15.392              39.307314              1142561.1               16.98956
              15.424              39.453287              1146029.6              17.044066
              15.456               39.59847              1149477.6              17.098248
              15.488              39.742848              1152904.7              17.152103
               15.52              39.886408              1156310.6              17.205624
              15.552              40.029138                1159695              17.258809
              15.584              40.171024              1163057.8              17.311653
              15.616              40.312052              1166398.5              17.364151
              15.648               40.45221              1169716.9              17.416299
               15.68              40.591485              1173012.9              17.468094
              15.712              40.729863                1176286              17.519529
              15.744              40.867331                1179536              17.570603
              15.776              41.003877              1182762.6              17.621309
              15.808              41.139488              1185965.7              17.671644
               15.84               41.27415              1189144.8              17.721604
              15.872              41.407852              1192299.8              17.771185
              15.904              41.540579              1195430.4              17.820381
              15.936               41.67232              1198536.2              17.869191
              15.968              41.803062              1201617.2              17.917608
                  16              41.932792              1204672.9              17.965629
